trip_id,aircraft,trip_type,trip_start_month,price
TRIP_2255,N452M,Charter flight,2025-10-01,19357.42
TRIP_2256,N579MH,Charter flight,2026-02-01,22516.7
TRIP_2257,N495DD,Charter flight,2025-04-01,37156.15
TRIP_2258,N523AR,Owner flight,2026-02-01,31002.22
TRIP_2259,N71HC,Charter flight,2025-09-01,21072.44
TRIP_2260,N523AR,Charter flight,2025-05-01,34924.54
TRIP_2261,N604CH,Charter flight,2025-08-01,32087.61
TRIP_2262,N579MH,Charter flight,2025-09-01,20320.83
TRIP_2263,N452M,Charter flight,2025-10-01,26811.79
TRIP_2264,N523AR,Charter flight,2025-05-01,29413.72
TRIP_2265,N579MH,Charter flight,2025-06-01,23762.85
TRIP_2266,N579MH,Charter flight,2025-01-01,28279.04
TRIP_2267,N579MH,Owner flight,2025-11-01,25851.7
TRIP_2268,N372MZ,Charter flight,2025-12-01,33105.86
TRIP_2269,N716TM,Charter flight,2025-07-01,30231.41
TRIP_2270,N495DD,Owner flight,2025-04-01,35519.15
TRIP_2271,N301VR,Charter flight,2025-11-01,13901.21
TRIP_2272,N71HC,Charter flight,2025-02-01,20924.67
TRIP_2273,N523AR,Owner flight,2025-05-01,35139.31
TRIP_2274,N604XT,Charter flight,2025-12-01,39280.49
TRIP_2275,N610TX,Charter flight,2025-03-01,17641.65
TRIP_2276,N579MH,Charter flight,2025-06-01,22867.85
TRIP_2277,N372MZ,Charter flight,2025-08-01,36747.61
TRIP_2278,N531P,Charter flight,2025-07-01,24719.49
TRIP_2279,N604XT,Charter flight,2025-03-01,29629.41
TRIP_2280,N301VR,Charter flight,2025-08-01,18881.25
TRIP_2281,N716TM,Charter flight,2025-02-01,40599.65
TRIP_2282,N71HC,Charter flight,2025-10-01,21148.32
TRIP_2283,N523AR,Charter flight,2025-09-01,28343.54
TRIP_2284,N301VR,Owner flight,2025-04-01,22708.08
TRIP_2285,N301VR,Charter flight,2025-01-01,16501.84
TRIP_2286,N716TM,Owner flight,2025-08-01,33771.92
TRIP_2287,N610TX,Charter flight,2025-07-01,21908.19
TRIP_2288,N71HC,Charter flight,2025-11-01,23534.26
TRIP_2289,N523AR,Charter flight,2026-01-01,25648.3
TRIP_2290,N99CT,Charter flight,2025-05-01,22278.98
TRIP_2291,N579MH,Charter flight,2025-10-01,27016.04
TRIP_2292,N716TM,Charter flight,2026-01-01,32771.94
TRIP_2293,N99CT,Charter flight,2025-05-01,20727.27
TRIP_2294,N495DD,Charter flight,2025-07-01,22792.11
TRIP_2295,N301VR,Charter flight,2025-05-01,13630.05
TRIP_2296,N301VR,Charter flight,2025-08-01,23271.33
TRIP_2297,N99CT,Charter flight,2025-11-01,19152.76
TRIP_2298,N301VR,Charter flight,2026-01-01,19634.47
TRIP_2299,N301VR,Charter flight,2025-06-01,21086.69
TRIP_2300,N71HC,Charter flight,2026-01-01,19585.17
TRIP_2301,N604CH,Charter flight,2025-05-01,33165.23
TRIP_2302,N579MH,Owner flight,2025-09-01,25380.71
TRIP_2303,N495DD,Charter flight,2025-11-01,29017.85
TRIP_2304,N716TM,Charter flight,2025-02-01,39639.67
TRIP_2305,N610TX,Charter flight,2025-01-01,19924.37
TRIP_2306,N71HC,Owner flight,2025-08-01,17985.85
TRIP_2307,N301VR,Charter flight,2025-12-01,17649.48
TRIP_2308,N579MH,Owner flight,2025-03-01,24149.28
TRIP_2309,N301VR,Charter flight,2026-02-01,19734.11
TRIP_2310,N71HC,Charter flight,2025-11-01,16627.9
TRIP_2311,N531P,Owner flight,2025-12-01,21893.58
TRIP_2312,N452M,Charter flight,2025-12-01,18477.0
TRIP_2313,N523AR,Charter flight,2025-12-01,40047.43
TRIP_2314,N372MZ,Charter flight,2025-07-01,35521.81
TRIP_2315,N610TX,Owner flight,2025-10-01,24423.35
TRIP_2316,N301VR,Charter flight,2026-01-01,18725.06
TRIP_2317,N716TM,Charter flight,2025-11-01,33835.47
TRIP_2318,N71HC,Charter flight,2025-08-01,21466.38
TRIP_2319,N71HC,Charter flight,2026-01-01,22010.33
TRIP_2320,N71HC,Owner flight,2026-01-01,22302.48
TRIP_2321,N452M,Charter flight,2025-06-01,18280.48
TRIP_2322,N372MZ,Charter flight,2025-12-01,31561.28
TRIP_2323,N579MH,Owner flight,2025-10-01,22756.03
TRIP_2324,N716TM,Charter flight,2026-02-01,40923.63
TRIP_2325,N452M,Charter flight,2025-09-01,17998.29
TRIP_2326,N610TX,Charter flight,2025-07-01,19182.69
TRIP_2327,N452M,Charter flight,2025-10-01,22324.64
TRIP_2328,N301VR,Charter flight,2025-05-01,22190.89
TRIP_2329,N604XT,Charter flight,2025-08-01,37221.67
TRIP_2330,N301VR,Charter flight,2025-02-01,20702.11
TRIP_2331,N716TM,Charter flight,2025-07-01,30739.47
TRIP_2332,N301VR,Charter flight,2025-04-01,18773.06
TRIP_2333,N579MH,Charter flight,2025-09-01,27942.72
TRIP_2334,N604XT,Charter flight,2025-12-01,38094.55
TRIP_2335,N301VR,Charter flight,2025-01-01,17162.54
TRIP_2336,N71HC,Owner flight,2025-07-01,22673.64
TRIP_2337,N523AR,Charter flight,2025-06-01,40235.11
TRIP_2338,N71HC,Charter flight,2025-08-01,20634.58
TRIP_2339,N301VR,Charter flight,2025-05-01,21565.7
TRIP_2340,N71HC,Charter flight,2025-01-01,23028.71
TRIP_2341,N604CH,Charter flight,2025-01-01,32217.13
TRIP_2342,N301VR,Charter flight,2025-09-01,26323.99
TRIP_2343,N301VR,Charter flight,2025-10-01,23557.69
TRIP_2344,N71HC,Owner flight,2025-06-01,21810.07
TRIP_2345,N610TX,Charter flight,2025-10-01,20413.73
TRIP_2346,N604XT,Charter flight,2025-05-01,36979.11
TRIP_2347,N604XT,Charter flight,2025-01-01,28758.87
TRIP_2348,N71HC,Charter flight,2025-06-01,25705.22
TRIP_2349,N579MH,Charter flight,2025-06-01,27951.12
TRIP_2350,N301VR,Charter flight,2025-03-01,24160.03
TRIP_2351,N604XT,Charter flight,2026-01-01,35123.03
TRIP_2352,N610TX,Charter flight,2025-08-01,19599.28
TRIP_2353,N579MH,Charter flight,2026-02-01,21639.92
TRIP_2354,N452M,Charter flight,2025-01-01,22533.94
TRIP_2355,N372MZ,Charter flight,2025-01-01,32949.81
TRIP_2356,N301VR,Charter flight,2025-06-01,20031.61
TRIP_2357,N452M,Charter flight,2025-10-01,21866.0
TRIP_2358,N301VR,Charter flight,2026-01-01,18851.68
TRIP_2359,N495DD,Charter flight,2025-01-01,39175.79
TRIP_2360,N301VR,Owner flight,2025-06-01,20455.65
TRIP_2361,N301VR,Charter flight,2025-01-01,16729.7
TRIP_2362,N71HC,Charter flight,2026-02-01,18824.99
TRIP_2363,N716TM,Charter flight,2026-01-01,40232.74
TRIP_2364,N523AR,Charter flight,2025-06-01,31251.99
TRIP_2365,N579MH,Charter flight,2025-03-01,27129.27
TRIP_2366,N301VR,Owner flight,2026-02-01,20804.18
TRIP_2367,N301VR,Charter flight,2026-02-01,20070.75
TRIP_2368,N579MH,Owner flight,2025-08-01,32794.08
TRIP_2369,N71HC,Owner flight,2026-01-01,17289.46
TRIP_2370,N372MZ,Charter flight,2025-06-01,32039.47
TRIP_2371,N604XT,Charter flight,2026-01-01,34906.28
TRIP_2372,N452M,Charter flight,2025-11-01,26539.37
TRIP_2373,N372MZ,Charter flight,2026-01-01,34915.6
TRIP_2374,N523AR,Owner flight,2025-01-01,36097.01
TRIP_2375,N604XT,Charter flight,2025-05-01,33656.66
TRIP_2376,N716TM,Owner flight,2025-08-01,36434.51
TRIP_2377,N716TM,Charter flight,2025-03-01,33904.73
TRIP_2378,N604CH,Owner flight,2025-12-01,37781.29
TRIP_2379,N523AR,Owner flight,2025-06-01,38096.75
TRIP_2380,N604CH,Charter flight,2025-05-01,34063.58
TRIP_2381,N452M,Charter flight,2025-06-01,17686.3
TRIP_2382,N452M,Charter flight,2025-10-01,20733.92
TRIP_2383,N610TX,Owner flight,2025-01-01,24005.3
TRIP_2384,N523AR,Owner flight,2025-07-01,31693.36
TRIP_2385,N71HC,Charter flight,2025-09-01,21334.79
TRIP_2386,N579MH,Charter flight,2025-02-01,19779.91
TRIP_2387,N71HC,Charter flight,2025-10-01,17900.48
TRIP_2388,N579MH,Owner flight,2025-05-01,28551.28
TRIP_2389,N372MZ,Charter flight,2025-10-01,37766.13
TRIP_2390,N604XT,Charter flight,2025-04-01,36395.86
TRIP_2391,N71HC,Charter flight,2025-06-01,14695.57
TRIP_2392,N99CT,Charter flight,2025-06-01,19117.77
TRIP_2393,N523AR,Charter flight,2025-11-01,37427.26
TRIP_2394,N301VR,Charter flight,2025-02-01,16877.34
TRIP_2395,N452M,Charter flight,2025-02-01,19615.29
TRIP_2396,N71HC,Charter flight,2025-04-01,22416.63
TRIP_2397,N99CT,Charter flight,2025-01-01,16722.15
TRIP_2398,N301VR,Charter flight,2025-09-01,16301.78
TRIP_2399,N604XT,Charter flight,2026-02-01,29024.69
TRIP_2400,N604XT,Charter flight,2026-02-01,36337.94
TRIP_2401,N71HC,Owner flight,2026-01-01,19107.5
TRIP_2402,N301VR,Charter flight,2025-07-01,22695.12
TRIP_2403,N71HC,Owner flight,2025-12-01,20802.55
TRIP_2404,N71HC,Charter flight,2025-07-01,25201.34
TRIP_2405,N604XT,Charter flight,2025-03-01,30050.07
TRIP_2406,N579MH,Charter flight,2025-11-01,25161.2
TRIP_2407,N71HC,Charter flight,2025-12-01,18511.96
TRIP_2408,N99CT,Charter flight,2025-03-01,22000.53
TRIP_2409,N610TX,Charter flight,2025-01-01,20799.84
TRIP_2410,N523AR,Charter flight,2025-03-01,31027.52
TRIP_2411,N604XT,Charter flight,2025-03-01,34371.39
TRIP_2412,N301VR,Charter flight,2025-04-01,20682.75
TRIP_2413,N523AR,Charter flight,2025-04-01,32602.76
TRIP_2414,N301VR,Charter flight,2025-03-01,22317.92
TRIP_2415,N531P,Charter flight,2025-10-01,20391.18
TRIP_2416,N610TX,Charter flight,2025-12-01,25727.52
TRIP_2417,N71HC,Charter flight,2025-08-01,22884.23
TRIP_2418,N301VR,Charter flight,2025-08-01,21371.85
TRIP_2419,N301VR,Owner flight,2026-01-01,27613.29
TRIP_2420,N71HC,Owner flight,2026-01-01,19726.75
TRIP_2421,N99CT,Charter flight,2025-01-01,22028.44
TRIP_2422,N301VR,Charter flight,2025-07-01,21056.7
TRIP_2423,N604CH,Charter flight,2025-11-01,38189.87
TRIP_2424,N523AR,Charter flight,2025-02-01,40984.47
TRIP_2425,N716TM,Charter flight,2025-01-01,37195.8
TRIP_2426,N452M,Charter flight,2025-03-01,23104.48
TRIP_2427,N301VR,Charter flight,2025-04-01,19124.03
TRIP_2428,N610TX,Charter flight,2026-01-01,19984.62
TRIP_2429,N71HC,Charter flight,2025-06-01,24595.72
TRIP_2430,N452M,Charter flight,2025-10-01,21992.14
TRIP_2431,N579MH,Charter flight,2026-02-01,24869.13
TRIP_2432,N452M,Charter flight,2025-05-01,18616.89
TRIP_2433,N610TX,Charter flight,2026-02-01,22916.49
TRIP_2434,N716TM,Charter flight,2025-04-01,31874.14
TRIP_2435,N610TX,Charter flight,2025-08-01,17809.59
TRIP_2436,N71HC,Charter flight,2025-11-01,20787.31
TRIP_2437,N71HC,Charter flight,2025-12-01,14493.77
TRIP_2438,N71HC,Owner flight,2026-02-01,22027.69
TRIP_2439,N495DD,Charter flight,2025-04-01,36507.78
TRIP_2440,N99CT,Owner flight,2026-01-01,19617.99
TRIP_2441,N579MH,Charter flight,2025-10-01,23082.59
TRIP_2442,N495DD,Charter flight,2025-12-01,34522.72
TRIP_2443,N604CH,Charter flight,2026-01-01,31843.49
TRIP_2444,N452M,Charter flight,2025-02-01,20961.43
TRIP_2445,N523AR,Charter flight,2025-03-01,34002.42
TRIP_2446,N716TM,Charter flight,2025-06-01,35449.81
TRIP_2447,N716TM,Charter flight,2025-08-01,34377.09
TRIP_2448,N99CT,Owner flight,2025-08-01,19618.68
TRIP_2449,N301VR,Charter flight,2025-11-01,21196.23
TRIP_2450,N71HC,Charter flight,2025-09-01,22452.75
TRIP_2451,N716TM,Charter flight,2025-07-01,32900.92
TRIP_2452,N610TX,Charter flight,2026-01-01,21488.68
TRIP_2453,N579MH,Charter flight,2025-02-01,25818.01
TRIP_2454,N71HC,Owner flight,2025-08-01,17290.34
TRIP_2455,N579MH,Owner flight,2025-07-01,27417.91
TRIP_2456,N301VR,Charter flight,2025-08-01,25641.13
TRIP_2457,N523AR,Charter flight,2025-12-01,34647.62
TRIP_2458,N579MH,Charter flight,2025-03-01,23400.82
TRIP_2459,N523AR,Owner flight,2025-07-01,34147.98
TRIP_2460,N71HC,Charter flight,2025-10-01,22051.51
TRIP_2461,N610TX,Charter flight,2026-01-01,21776.95
TRIP_2462,N452M,Charter flight,2025-09-01,16523.35
TRIP_2463,N579MH,Charter flight,2025-03-01,20968.58
TRIP_2464,N579MH,Charter flight,2026-02-01,25775.59
TRIP_2465,N579MH,Charter flight,2025-10-01,23492.42
TRIP_2466,N99CT,Owner flight,2025-06-01,17584.71
TRIP_2467,N71HC,Owner flight,2025-02-01,24250.65
